"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day UpperBody","10 Jun 2026, 04:11","10 Jun 2026, 05:11","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Day UpperBody","10 Jun 2026, 04:11","10 Jun 2026, 05:11","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Day UpperBody","10 Jun 2026, 04:11","10 Jun 2026, 05:11","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Day UpperBody","10 Jun 2026, 04:11","10 Jun 2026, 05:11","","Lateral Raise (Dumbbell)",,"",3,"failure",10,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lat Pulldown (Cable)",,"",4,"failure",42,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Chest Press (Machine)",,"",0,"normal",21,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Chest Press (Machine)",,"",3,"normal",61,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Chest Press (Machine)",,"",4,"failure",61,6,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54,9,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,9,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Skullcrusher (Barbell)",,"",3,"failure",22,7,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Bicep Curl (Barbell)",,"",0,"normal",27,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Bicep Curl (Barbell)",,"",1,"normal",27,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Bicep Curl (Barbell)",,"",2,"normal",27,9,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Bicep Curl (Barbell)",,"",3,"failure",27,7,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Day UpperBody","5 Jun 2026, 05:42","5 Jun 2026, 06:51","","Lateral Raise (Dumbbell)",,"",3,"failure",10,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Chest Press (Machine)",,"",0,"normal",21,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Chest Press (Machine)",,"",3,"normal",61,9,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Chest Press (Machine)",,"",4,"failure",61,5,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Skullcrusher (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Bicep Curl (Barbell)",,"",0,"normal",27,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Bicep Curl (Barbell)",,"",1,"normal",27,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Bicep Curl (Barbell)",,"",2,"normal",27,8,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Bicep Curl (Barbell)",,"",3,"failure",27,9,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Day UpperBody","3 Jun 2026, 05:04","3 Jun 2026, 06:12","","Lateral Raise (Dumbbell)",,"",3,"failure",10,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Chest Press (Machine)",,"",0,"normal",21,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Chest Press (Machine)",,"",3,"normal",61,9,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Chest Press (Machine)",,"",4,"failure",61,7,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",54,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",54,8,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Skullcrusher (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Bicep Curl (Barbell)",,"",0,"normal",27,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Bicep Curl (Barbell)",,"",1,"normal",27,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Bicep Curl (Barbell)",,"",2,"normal",27,9,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Bicep Curl (Barbell)",,"",3,"failure",27,8,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Lateral Raise (Dumbbell)",,"",3,"failure",10,10,,,
"Day UpperBody","27 May 2026, 04:11","27 May 2026, 05:22","","Diamond Push Up",,"",0,"failure",,18,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Chest Press (Machine)",,"",3,"normal",61,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Chest Press (Machine)",,"",4,"failure",61,7,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Skullcrusher (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Bicep Curl (Barbell)",,"",0,"normal",24.5,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Bicep Curl (Barbell)",,"",1,"normal",24.5,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Bicep Curl (Barbell)",,"",2,"normal",24.5,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Bicep Curl (Barbell)",,"",3,"failure",24.5,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","25 May 2026, 04:29","25 May 2026, 05:32","","Lateral Raise (Dumbbell)",,"",3,"failure",9,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lat Pulldown (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lat Pulldown (Cable)",,"",3,"failure",42,8,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bench Press (Barbell)",,"",3,"normal",45,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bench Press (Barbell)",,"",4,"failure",45,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,9,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,8,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Skullcrusher (Barbell)",,"",3,"failure",22,8,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bicep Curl (Barbell)",,"",0,"normal",24.5,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bicep Curl (Barbell)",,"",1,"normal",24.5,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bicep Curl (Barbell)",,"",2,"normal",24.5,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Bicep Curl (Barbell)",,"",3,"failure",24.5,8,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Lateral Raise (Dumbbell)",,"",3,"failure",10,10,,,
"Day UpperBody","22 May 2026, 04:06","22 May 2026, 05:12","","Diamond Push Up",,"",0,"failure",,18,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Lat Pulldown (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Lat Pulldown (Cable)",,"",3,"failure",42,7,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Chest Press (Machine)",,"",3,"normal",61,8,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,9,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,9,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Skullcrusher (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Bicep Curl (Barbell)",,"",0,"normal",24.5,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Bicep Curl (Barbell)",,"",1,"normal",24.5,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Bicep Curl (Barbell)",,"",2,"normal",24.5,10,,,
"Day UpperBody","20 May 2026, 04:23","20 May 2026, 05:19","","Bicep Curl (Barbell)",,"",3,"failure",24.5,9,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Chest Press (Machine)",,"",1,"normal",61,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Chest Press (Machine)",,"",3,"normal",61,7,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",54,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",54,8,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Skullcrusher (Barbell)",,"",0,"normal",22,11,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Skullcrusher (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Bicep Curl (Barbell)",,"",0,"normal",24.5,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Bicep Curl (Barbell)",,"",1,"normal",24.5,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Bicep Curl (Barbell)",,"",2,"normal",24.5,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Bicep Curl (Barbell)",,"",3,"failure",24.5,8,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Lateral Raise (Dumbbell)",,"",3,"failure",9,14,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Calf Raise",,"",0,"normal",50,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Calf Raise",,"",1,"normal",50,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Calf Raise",,"",2,"normal",50,10,,,
"Day UpperBody","18 May 2026, 04:05","18 May 2026, 05:25","","Seated Calf Raise",,"",3,"normal",50,15,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Lat Pulldown (Cable)",,"",4,"failure",42,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Chest Press (Machine)",,"",2,"normal",61,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Chest Press (Machine)",,"",3,"normal",61,7,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",54,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",54,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",54,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",54,9,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Skullcrusher (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Bicep Curl (Barbell)",,"",0,"normal",24.5,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Bicep Curl (Barbell)",,"",1,"normal",24.5,10,,,
"Day UpperBody","11 May 2026, 05:05","11 May 2026, 06:12","","Bicep Curl (Barbell)",,"",2,"normal",24.5,10,,,
